ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closestsecondary,secondary_school_ranking
ID535885982,1/12 Burrows St,BRIGHTON,905500.0,u,2016-07-16,2,1.0,1.0,122.0,99.0,-37.9188,144.9942,19951,447.7498686120426,26.5,0,2744.3333333333335,10289.666666666666,780.0,St Joan of Arc School,145.8941573665318,95,Brighton Grammar School,858.3067140050163,46
ID877278462,6 Joffre St,RESERVOIR,1025000.0,h,2017-04-29,2,2.0,1.0,715.0,29.0,-37.7302,145.0129,20011,913.8078375398159,31.11111111111111,0,885.0,1901.0,227.66666666666666,Preston Primary School,231.29232869828033,250,Preston High School,1402.3913231635252,not ranked
ID306914881,14 Poinciana St,FRANKSTON SOUTH,755000.0,h,2017-01-07,3,1.0,2.0,786.0,59.0,-38.16492,145.12656,19855,2441.424751846411,69.0,0,517.3333333333334,2973.0,288.6666666666667,Overport Primary School,494.6734566394442,not ranked,Frankston High School,541.5181099496077,87
ID619512855,49 Jenkins St,MORDIALLOC,1400000.0,h,2017-08-07,4,2.0,2.0,530.0,12.0,-38.00429000000001,145.10286000000005,19863,1357.4995781960351,50.35294117647059,0,1471.0,7759.666666666667,779.6666666666666,St Brigid's School,1057.865914762083,not ranked,Mordialloc College,1257.6890904597033,164
ID243111684,3/8 Eldon Ct,HAMPTON EAST,771000.0,t,2017-08-07,2,1.0,1.0,0.0,27.0,-37.94083,145.03682,19937,721.0046434180159,38.23529411764706,0,1173.6666666666667,8523.666666666666,974.6666666666666,Moorabbin Primary School,276.6840034098559,237,Our Lady of the Sacred Heart College,1703.8604641705056,not ranked
ID456017677,15 Miles St,BENTLEIGH,1100000.0,h,2016-04-06,3,2.0,2.0,0.0,94.0,-37.922,145.0302,19938,580.5523485632621,36.733333333333334,0,925.6666666666666,4701.333333333333,308.6666666666667,Bentleigh West Primary School,340.1326158777394,31,Our Lady of the Sacred Heart College,950.5485064018061,not ranked
ID377626727,2/150 Hyde St,YARRAVILLE,650000.0,u,2017-05-13,2,2.0,2.0,0.0,34.0,-37.8161,144.8967,19996,595.6673929944222,11.428571428571429,0,817.6666666666666,1779.6666666666667,181.0,St Augustine's School,654.9897486601478,not ranked,Gilmore College For Girls,1899.3256421502808,387
ID350443065,371 Station St,THORNBURY,1031000.0,h,2017-06-17,3,1.0,2.0,612.0,69.0,-37.76063,145.02139,19930,2101.3460338227883,21.928571428571427,0,2532.3333333333335,5455.0,713.0,Virtual School Victoria,410.5703324704438,not ranked,Virtual School Victoria,410.5703324704438,not ranked
ID156386926,160 Bent St,NORTHCOTE,1420000.0,h,2016-05-28,4,1.0,1.0,465.0,129.0,-37.7662,144.9889,20016,693.821608550057,21.11111111111111,0,136.33333333333334,302.6666666666667,42.0,Brunswick East Primary School,789.8978209908508,not ranked,Northcote High School,888.4740711271509,178
ID381753705,17 Monash St,ASCOT VALE,1230000.0,h,2017-05-20,3,1.0,2.0,538.0,8.0,-37.7808,144.9083,20039,1337.602115806598,20.0,0,2494.6666666666665,11307.0,1410.0,Ascot Vale West Primary School,248.9041649162755,not ranked,Footscray City College,1699.1299862786436,166
ID750251553,32 Milton Pde,MALVERN,2750000.0,t,2017-09-16,4,2.0,3.0,357.0,4.0,-37.84684,145.03893,19945,2028.3546974967503,19.0,0,717.3333333333334,1763.0,318.6666666666667,Bialik College,641.3334940857824,148,Bialik College,641.3334940857824,1
ID993928519,20 Rodman St,RESERVOIR,737000.0,h,2016-05-28,3,3.0,6.0,957.0,29.0,-37.7012,145.0069,20009,780.3536009411761,35.111111111111114,0,824.6666666666666,1890.3333333333333,159.33333333333334,William Ruthven Primary School,621.2844242438198,not ranked,William Ruthven Secondary College,621.9329249027442,not ranked
ID694248574,25 Palmer St,RICHMOND,1775000.0,h,2016-11-27,4,1.0,0.0,434.0,119.0,-37.8185,145.0061,19906,1016.6409387008753,11.947368421052632,0,824.6666666666666,1890.3333333333333,159.33333333333334,Trinity Catholic School,349.83822735277823,not ranked,Richmond High School,314.2970885505899,not ranked
ID358513331,46A Schutt St,NEWPORT,923000.0,h,2017-12-08,4,2.0,2.0,224.0,2.0,-37.83859,144.88128,19994,502.6969048052898,16.379310344827587,0,84.33333333333333,293.3333333333333,23.0,Sacred Heart School,160.3984866220057,66,Bayside P-12 College,2155.197312272096,243
ID764785162,101 Denys St,FAWKNER,681000.0,h,2016-10-12,3,2.0,4.0,587.0,49.0,-37.6996,144.9605,19961,186.81948042145365,38.0,0,1144.3333333333333,6845.666666666667,375.6666666666667,St Matthew's School,675.6682615362656,not ranked,John Fawkner Secondary College,1058.6559525903147,not ranked
ID325161313,3/14 Ridley St,ALBION,300000.0,t,2017-11-02,2,1.0,1.0,74.0,49.0,-37.7836,144.8256,20004,666.705140552771,27.3,0,298.0,735.0,154.0,St Theresa's School,500.56778801652996,393,Sunshine College,815.4532920536349,233
ID322972400,101/323 Dandenong Rd,PRAHRAN,690000.0,u,2017-05-20,2,2.0,2.0,1146.0,43.0,-37.8597,145.0093,19945,952.4093709486181,19.0,0,705.3333333333334,5479.666666666667,335.0,The King David School,194.81549624328727,140,The King David School,194.81549624328727,27
ID579215671,4 Rowen St,GLEN IRIS,1760000.0,h,2017-05-13,4,3.0,3.0,622.0,79.0,-37.858,145.0859,19848,596.1573426875448,30.875,0,2047.6666666666667,9171.0,742.3333333333334,Ashburton Primary School,508.49171797851494,106,Ashwood High School,1695.2487014612677,241
ID467775595,7 Lemon Rd,BALWYN NORTH,2050000.0,h,2017-06-17,4,1.0,1.0,1138.0,69.0,-37.79284000000001,145.10082,19896,2988.3921262352496,28.571428571428573,0,959.0,4476.666666666667,324.0,St Bridget's School,404.64324838582536,256,Koonung Secondary College,1803.2472051665766,94
ID323880937,78 Fordham Av,CAMBERWELL,2400000.0,h,2017-07-29,5,2.0,0.0,633.0,80.0,-37.84115,145.0743,19850,334.3997523920229,26.875,0,3767.6666666666665,18925.0,2042.3333333333333,St Dominic's School,874.3549860256109,82,Siena College Ltd,1106.3555958292393,not ranked
ID306946149,7/18 Kelso St,CREMORNE,546000.0,u,2016-08-10,2,1.0,1.0,0.0,39.0,-37.8282,144.9897,19908,461.0542795486656,9.533980582524272,0,888.0,2196.0,181.33333333333334,Melbourne Girls Grammar,580.0688508307474,65,Melbourne Girls Grammar,580.0688508307474,21
ID420217605,76A Norfolk St,MAIDSTONE,650000.0,t,2017-07-15,2,2.0,1.0,279.0,6.0,-37.78799,144.87515,20022,1650.4559132635864,22.0,0,717.3333333333334,1763.0,318.6666666666667,Footscray North Primary School,723.8172988029695,235,Maribyrnong Secondary College,1488.1502921279337,not ranked
ID695362249,189 Glenlyon Rd,BRUNSWICK EAST,1125000.0,h,2017-03-18,3,1.0,2.0,369.0,5.0,-37.7727,144.9736,19969,1334.0636514524585,23.0,0,817.6666666666666,1779.6666666666667,181.0,Our Lady Help of Christians School,551.9022726052488,90,Sydney Road Community School,1084.4666707183399,447
ID497492628,3/23 Pickett St,FOOTSCRAY,433000.0,u,2016-10-15,2,1.0,1.0,0.0,7.0,-37.8017,144.8957,20024,382.50402727343646,18.0,1,1923.6666666666667,8979.333333333334,620.3333333333334,Footscray Primary School,455.4259294983431,not ranked,Gilmore College For Girls,298.3648815437929,387
ID557333448,1 Adelle Ct,DONCASTER,1700000.0,h,2017-04-29,3,2.0,2.0,820.0,24.0,-37.7803,145.1248,20042,4342.779989450172,25.794871794871796,0,1666.0,9333.666666666666,523.0,St Gregory the Great School,224.0060906546776,174,Doncaster Secondary College,1259.6074343587316,225
ID901802925,18 Ethel St,BRUNSWICK EAST,1023000.0,h,2017-03-09,2,1.0,0.0,154.0,129.0,-37.77221,144.97537,19968,1476.0204702342032,24.0,0,817.6666666666666,1779.6666666666667,181.0,Our Lady Help of Christians School,509.3251260966665,90,Sydney Road Community School,1219.8586227212943,447
ID518524413,5/240 Barkly St,ST KILDA,370500.0,u,2016-10-12,1,1.0,1.0,0.0,59.0,-37.8722,144.9805,19956,1182.606700201613,17.5,0,1363.6666666666667,6287.666666666667,564.3333333333334,Yesodei HaTorah College,286.6100622666331,277,Yesodei HaTorah College,286.6100622666331,38
ID226209495,12 Longfield St,RICHMOND,1540000.0,h,2017-02-25,3,1.0,1.0,0.0,119.0,-37.8214,145.0119,19906,784.9763936581882,11.947368421052632,0,885.0,1901.0,227.66666666666666,Hawthorn West Primary School,587.3118841899716,125,Melbourne Girls College,246.96575591367625,not ranked
ID953080369,18 Tyler St,SUNSHINE,710000.0,h,2016-03-12,2,1.0,0.0,457.0,69.0,-37.7878,144.8369,20021,363.17528277879165,25.0,0,1363.6666666666667,6287.666666666667,564.3333333333334,Our Lady of the Immaculate Conception School,218.15237860101817,not ranked,Sunshine College,738.6623026878211,233
ID286077750,14 Box Av,FOREST HILL,1350000.0,h,2017-09-23,4,2.0,2.0,653.0,49.0,-37.84362,145.16976,19899,2601.5878302479646,32.39393939393939,0,2006.6666666666667,7754.333333333333,1051.3333333333333,Parkmore Primary School,652.9999877924962,480,Emmaus College,601.2378070498323,142
ID865667004,22 Douglas St,ROSANNA,1200000.0,h,2016-11-19,2,1.0,1.0,757.0,59.0,-37.7428,145.07,19936,339.86663249793537,31.833333333333332,0,824.6666666666666,1890.3333333333333,159.33333333333334,Banyule Primary School,704.5530884451911,86,Viewbank College,1471.2393464588688,96
ID510032056,1/5 Leonard St,DEEPDENE,1680000.0,t,2017-12-08,4,2.0,1.0,254.0,24.0,-37.81007,145.06792,19892,1761.6632926305263,21.571428571428573,0,52.333333333333336,131.33333333333334,10.333333333333334,Our Lady of Good Counsel School,464.98365531217127,421,Camberwell Grammar School,683.5382416022288,26
ID567296429,154 Brunswick Rd,BRUNSWICK,1050000.0,h,2016-09-17,3,1.0,1.0,239.0,109.0,-37.7776,144.963,19969,476.0484434455655,23.0,1,958.6666666666666,5673.0,628.0,Princes Hill Primary School,546.4342397241496,not ranked,Princes Hill Secondary College,678.5814028230777,not ranked
ID680714376,211 Bell St,COBURG,635000.0,h,2017-02-25,2,2.0,3.0,339.0,99.0,-37.7404,144.9559,19965,689.4799664810887,31.0,0,1097.6666666666667,5916.0,553.3333333333334,Coburg North Primary School,590.3177812417424,270,Australian International Academy of Education,1007.5011966331112,not ranked
ID595813942,28 Guildford Rd,SURREY HILLS,2009000.0,h,2016-03-09,3,1.0,2.0,843.0,19.0,-37.822,145.0897,19894,272.1790410077142,25.571428571428573,0,2403.6666666666665,5212.333333333333,586.6666666666666,Chatham Primary School,512.6439935027825,310,Fintona Girls' School,1122.3045217266144,not ranked
ID740218294,2 Murray St,FAWKNER,562000.0,h,2016-06-27,4,2.0,2.0,374.0,14.0,-37.7056,144.9671,19961,908.3170014258397,38.0,0,1144.3333333333333,6845.666666666667,375.6666666666667,Darul Ulum College of Victoria,407.13797276336953,438,Darul Ulum College of Victoria,407.13797276336953,261
ID476850455,10 Talbot Av,OAKLEIGH SOUTH,1140000.0,h,2017-03-09,3,1.0,4.0,697.0,79.0,-37.92021,145.10442,19916,1039.1026305860203,31.545454545454547,0,142.0,344.6666666666667,39.333333333333336,Clarinda Primary School,766.6252764019591,not ranked,South Oakleigh Secondary College,1307.9152892707473,not ranked
ID341352732,51/3 Alfred Sq,ST KILDA,610000.0,u,2016-05-22,2,1.0,1.0,1211.0,49.0,-37.8644,144.9741,19956,1797.4525110445459,17.5,1,1363.6666666666667,6287.666666666667,564.3333333333334,St Kilda Park Primary School,771.0791578814324,73,Yesodei HaTorah College,1283.1672111901062,38
ID139195538,16/43 Arndt Rd,PASCOE VALE,541000.0,u,2017-07-22,2,1.0,1.0,133.0,9.0,-37.72136,144.92932,20033,784.8422227706715,34.0,0,705.3333333333334,5479.666666666667,335.0,St Francis de Sales School,777.6969588597575,not ranked,Pascoe Vale Girls Secondary College,688.899922021965,not ranked
ID540331439,9 Marchant Av,RESERVOIR,1190000.0,h,2017-09-23,4,2.0,3.0,650.0,21.0,-37.71556,145.01129,20010,405.8788690572237,34.111111111111114,0,885.0,1901.0,227.66666666666666,St Gabriel's School,608.2908161078865,not ranked,Reservoir High School,1790.133779509348,346
ID977596522,108 Mason St,NEWPORT,820000.0,t,2016-06-27,4,2.0,2.0,753.0,13.0,-37.8413,144.8741,19994,849.8933876632841,16.379310344827587,0,71.0,261.0,20.0,Newport Lakes Primary School,491.6883002287157,228,Bayside P-12 College,2070.5454744420726,243
ID981091351,40 Hodder St,BRIGHTON EAST,1635000.0,h,2017-05-13,3,1.0,1.0,597.0,94.0,-37.9064,145.0229,19940,1420.7474759477766,32.86666666666667,0,2897.3333333333335,11243.0,942.0,Gardenvale Primary School,716.9554827964861,138,Divrei Emineh,1114.3081367702796,not ranked
ID776869969,3/10 Kendall St,ESSENDON,702500.0,u,2017-04-03,2,1.0,1.0,168.0,11.0,-37.758,144.9311,20037,1330.097550571383,24.0,0,330.3333333333333,1855.0,82.0,Moonee Ponds Primary School,617.277537697924,225,Lowther Hall Anglican Grammar School,1434.9998202209076,not ranked
ID410368065,6/57 Ormond Esp,ELWOOD,955000.0,u,2017-04-03,2,1.0,1.0,2925.0,10.0,-37.8867,144.9836,19954,1535.0900159714486,21.5,0,1666.0,9333.666666666666,523.0,St Columba's School,512.6730367957101,343,Elwood College,507.5016035520892,175
ID698652345,24 Lyell St,SOUTH MELBOURNE,1250000.0,h,2016-09-17,3,2.0,1.0,108.0,129.0,-37.8363,144.9509,22180,2044.6737595291231,0.0,0,1100.6666666666667,3636.3333333333335,457.3333333333333,Galilee Regional Catholic Primary School,344.197178126139,208,Albert Park College,995.1292542541927,131
ID521898462,1610 Malvern Rd,GLEN IRIS,2250000.0,h,2017-06-24,4,1.0,2.0,1110.0,59.0,-37.85723,145.0547,19850,2352.8120511597094,26.875,0,2047.6666666666667,9171.0,742.3333333333334,St Roch's School,210.3218391455504,131,Korowa Anglican Girls' School,470.2360277833151,13
ID523985049,71 Church St,KEILOR,1125000.0,h,2017-08-26,4,2.0,4.0,556.0,41.0,-37.72026,144.83143,20001,3467.219928215288,35.3,0,318.3333333333333,497.0,140.66666666666666,Keilor Primary School,530.908894846833,not ranked,Overnewton Anglican Community College,1689.5511185565497,not ranked
ID365888853,1/7 Murra Ct,ASHWOOD,690000.0,u,2016-05-14,2,1.0,1.0,216.0,16.0,-37.8711,145.1017,19847,1961.69469305251,31.875,0,1654.0,9119.666666666666,550.0,St Mary Magdalen's School,966.7939258088875,not ranked,Ashwood High School,745.5424300904864,241
ID829879376,349 Union Rd,BALWYN,4000000.0,h,2016-03-12,6,4.0,7.0,2051.0,84.0,-37.8051,145.1016,19896,1631.8170691221774,28.571428571428573,0,925.6666666666666,4701.333333333333,308.6666666666667,Greythorn Primary School,642.6402458072081,93,Box Hill Senior Secondary College,1017.0654533176724,not ranked
ID127114568,12 Clifton St,BALWYN NORTH,1720000.0,h,2017-03-18,4,3.0,2.0,869.0,69.0,-37.8002,145.0999,19896,2196.7780269646505,28.571428571428573,0,959.0,4476.666666666667,324.0,Greythorn Primary School,372.2494929520647,93,Box Hill Senior Secondary College,1458.9545979236461,not ranked
ID254618839,35 Thornton St,KEW,2425000.0,h,2017-05-27,4,3.0,1.0,638.0,99.0,-37.80719000000001,145.02248,19905,1629.6540072712694,14.0,0,288.0,712.0,75.66666666666667,Kew Primary School,1037.4540087042758,356,Xavier College,1061.281133765395,53
ID924467437,26 Serpentine St,MONT ALBERT,1200000.0,t,2016-06-27,3,2.0,2.0,255.0,19.0,-37.8192,145.111,19896,481.6313636109079,28.571428571428573,0,278.0,489.0,65.0,Our Holy Redeemer School,967.8513584765151,219,Box Hill Senior Secondary College,1111.2506118542217,not ranked
ID314106356,37 Godfrey St,BENTLEIGH,2700000.0,h,2016-04-06,4,3.0,2.0,628.0,19.0,-37.9155,145.0401,19939,346.7629758689456,34.733333333333334,0,925.6666666666666,4701.333333333333,308.6666666666667,St Paul's School,824.2842594115637,211,McKinnon Secondary College,827.4487729112632,48
ID229927146,1/143 Bradshaw St,ESSENDON,762000.0,u,2017-03-06,2,1.0,1.0,195.0,9.0,-37.74125,144.89502,20036,2375.9727737935777,27.0,1,330.3333333333333,1855.0,82.0,St John Bosco's School,591.6070713256512,not ranked,Buckley Park College,696.0567188043696,123
ID701399115,65 Farview St,GLENROY,762700.0,h,2017-02-25,3,1.0,4.0,597.0,59.0,-37.7097,144.9351,20033,1507.8716842165127,34.0,0,1841.6666666666667,9184.666666666666,533.3333333333334,Westbreen Primary School,734.4377646695606,321,Pascoe Vale Girls Secondary College,876.1025240728256,not ranked
ID748845913,20 Bowmore St,HUGHESDALE,1262000.0,h,2016-10-15,2,1.0,1.0,546.0,49.0,-37.9003,145.0777,19918,603.221517970296,27.545454545454547,0,555.6666666666666,1129.0,160.66666666666666,Hughesdale Primary School,616.6086940886154,221,Oakleigh Grammar,664.3253745214095,270
ID212571350,33 Schulz St,BENTLEIGH EAST,1010000.0,h,2016-08-13,4,1.0,2.0,658.0,69.0,-37.9343,145.0607,19937,2103.788542283975,38.23529411764706,0,925.6666666666666,4701.333333333333,308.6666666666667,East Bentleigh Primary School,766.2883794069273,not ranked,Bentleigh Secondary College,776.9217307193637,230
ID754354051,28 Rocklea Rd,BULLEEN,1505000.0,h,2016-03-12,4,3.0,2.0,410.0,7.0,-37.7695,145.082,19935,2330.646548833314,29.833333333333332,1,958.6666666666666,5673.0,628.0,St Clement of Rome School,773.2214778892928,196,Marcellin College,590.9691122852867,169
ID212421026,29 Boisdale St,SURREY HILLS,1518000.0,h,2016-04-23,5,2.0,1.0,632.0,69.0,-37.8352,145.1023,19895,1268.7148238413563,25.476190476190474,0,2403.6666666666665,5212.333333333333,586.6666666666666,Wattle Park Primary School,934.254073952009,89,Kingswood College,1460.6327274588696,106
ID464953535,1/71 Lynch Rd,FAWKNER,333000.0,u,2017-04-03,2,1.0,1.0,97.0,49.0,-37.7118,144.9689,19962,799.9727973917123,36.0,0,1253.6666666666667,7401.333333333333,484.6666666666667,Fawkner Primary School,641.9806558759008,not ranked,Darul Ulum College of Victoria,777.0688809798901,261
ID477906282,5/319 Buckley St,ABERFELDIE,373000.0,u,2016-11-27,2,1.0,1.0,0.0,3.0,-37.7553,144.8996,20037,1462.9018327634637,24.0,0,703.6666666666666,1502.0,135.66666666666666,Our Lady of the Nativity School,290.1411278722485,373,Ave Maria College,205.56543439404942,111
ID238848716,3/4 Navigator St,MARIBYRNONG,330000.0,u,2016-07-30,2,1.0,1.0,0.0,49.0,-37.7689,144.8981,20038,1887.05485324355,22.0,0,610.0,1743.6666666666667,228.0,St Margaret's Primary School,660.2098324451507,216,Ave Maria College,1367.2490019204624,111
ID762390242,25 James St,SURREY HILLS,2505000.0,h,2017-05-27,5,2.0,0.0,739.0,92.0,-37.81708,145.09566,19895,833.1022277432552,25.476190476190474,0,2532.3333333333335,5455.0,713.0,Chatham Primary School,362.3009281281115,310,Fintona Girls' School,1365.3177545601516,not ranked
ID754047155,17 Birkenhead Dr,KILSYTH,803000.0,h,2017-08-26,3,1.0,2.0,862.0,49.0,-37.79902,145.32092,19877,1756.4565504161444,49.714285714285715,0,164.66666666666666,943.0,50.666666666666664,Pembroke Primary School,608.8648777872014,not ranked,Yarra Hills Secondary College,1155.2788396650747,468
ID752784808,55a Park St,ABBOTSFORD,1600000.0,h,2016-04-06,4,1.0,2.0,120.0,5.0,-37.8072,144.9941,19976,299.26055755165567,12.125,0,1202.0,5034.333333333333,333.0,Abbotsford Primary School,459.4560929674592,not ranked,Collingwood College,566.1884615811106,359
ID530768991,20 Penn Ct,FAWKNER,662000.0,h,2016-07-05,3,2.0,2.0,620.0,59.0,-37.7034,144.9663,19961,720.7932053685688,38.0,0,1144.3333333333333,6845.666666666667,375.6666666666667,Darul Ulum College of Victoria,514.4765142710797,438,John Fawkner Secondary College,495.5475179360205,not ranked
ID470911540,1/5 Allard St,BRUNSWICK WEST,407500.0,u,2017-06-05,2,1.0,1.0,1097.0,49.0,-37.7686,144.9421,19968,1541.8504943777532,24.0,0,941.3333333333334,5813.0,575.6666666666666,Brunswick South West Primary School,252.96532003303892,316,Brunswick Secondary College,1164.469478216852,211
ID732112492,1/16 Raymond St,ASHWOOD,900500.0,t,2016-11-27,3,2.0,2.0,256.0,7.0,-37.8655,145.1096,19848,2514.15112161642,30.875,0,1654.0,9119.666666666666,550.0,Parkhill Primary School,377.5945654984695,not ranked,Ashwood High School,561.7263514340275,241
ID316266131,45 Shorts Rd,COBURG NORTH,720000.0,h,2016-07-26,3,1.0,2.0,499.0,49.0,-37.7236,144.9576,19963,441.5829286008991,35.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Pascoe Vale North Primary School,844.2762590935104,not ranked,Mercy College,973.8449187783824,349
ID852889402,11 Tarwarri Pl,BURWOOD EAST,1580000.0,h,2017-06-17,4,2.0,2.0,724.0,7.0,-37.85646,145.14311,19897,3977.4022529486524,30.73913043478261,0,684.0,1695.6666666666667,161.0,Burwood East Primary School,846.8067757346563,39,Mount Waverley Secondary College,1695.9049507302452,not ranked
ID713967978,3/89 Earl St,KEW,835000.0,t,2017-05-20,3,2.0,2.0,247.0,12.0,-37.7944,145.0327,19931,1786.3119752749535,23.928571428571427,0,288.0,712.0,75.66666666666667,Kew Primary School,1030.2272368462948,356,Alphington Grammar School,1584.9554652018344,86
ID836003832,9 Kendall St,ELWOOD,1875000.0,h,2017-05-13,3,2.0,2.0,270.0,60.0,-37.8805,144.9933,19955,538.9105672557745,19.5,0,1666.0,9333.666666666666,523.0,Elwood Primary School,447.8801726740534,309,Elwood College,739.6941583450666,175
ID864107508,18 Colchester Cct,ROXBURGH PARK,580500.0,h,2017-09-09,3,2.0,2.0,568.0,16.0,-37.61562,144.92606,40221,2162.796494650546,49.0,1,394.3333333333333,1153.6666666666667,165.33333333333334,Roxburgh Rise Primary School,234.66039283369747,not ranked,Craigieburn Secondary College,1145.6849794239013,497
ID990329108,35 Addison St,MOONEE PONDS,1637000.0,h,2016-12-11,4,1.0,3.0,539.0,119.0,-37.7701,144.9287,20039,838.0025811008057,20.0,0,278.0,489.0,65.0,Ascot Vale Primary School,521.975423233418,249,Mount Alexander 7-12 College,1399.8878084811276,not ranked
ID600508643,12/41 Kooyong Rd,ARMADALE,620000.0,u,2016-11-19,2,1.0,1.0,0.0,49.0,-37.8596,145.0198,19945,352.8562802587886,19.0,0,2489.6666666666665,11817.333333333334,1268.6666666666667,The King David School,831.9737347612019,140,The King David School,831.9737347612019,27
ID627906145,23 High St,NUNAWADING,1310000.0,h,2017-12-08,3,1.0,2.0,717.0,36.0,-37.82688,145.17163,19899,755.2895622985487,32.39393939393939,0,938.3333333333334,6892.666666666667,553.3333333333334,Blackburn Lake Primary School,493.0668154485434,129,Nunawading Christian College-Secondary,534.1969276265597,not ranked
ID127875358,48 Barrow St,COBURG,1615000.0,h,2017-05-27,5,2.0,3.0,630.0,51.0,-37.7532,144.97114,19966,832.3911408058102,29.0,0,1097.6666666666667,5916.0,553.3333333333334,Moreland Primary School,458.89431490701725,not ranked,Coburg High School,1399.1143124675036,79
ID725318804,2/32 Kitchener Gr,PRESTON,798000.0,u,2016-10-15,3,2.0,2.0,212.0,14.0,-37.7359,145.0147,20012,1285.7625844103097,28.11111111111111,0,659.0,5219.333333333333,338.3333333333333,Preston Primary School,710.148053555177,250,Preston High School,978.7310780828835,not ranked
ID156139662,5 Cooloongatta Rd,CAMBERWELL,1800000.0,h,2016-04-16,3,2.0,0.0,584.0,99.0,-37.8349,145.0758,19851,492.1983329781558,24.875,0,3703.6666666666665,18944.0,2039.3333333333333,Strathcona Baptist Girls' Grammar,753.0949271796426,69,Camberwell High School,589.9683739244007,112
ID743453446,37 Lee St,DEER PARK,589000.0,h,2017-09-09,3,2.0,2.0,544.0,23.0,-37.7687,144.75833,20002,4530.327997275951,32.3,0,326.6666666666667,1234.6666666666667,99.0,Deer Park West Primary School,650.9330217593011,not ranked,Brookside P-9 College,3105.945853471158,not ranked
ID805032126,2 Scott St,HAWTHORN,1790000.0,h,2017-03-06,2,2.0,2.0,460.0,61.0,-37.83432,145.04152,19903,1380.463656476804,18.0,0,1173.6666666666667,8523.666666666666,974.6666666666666,Auburn South Primary School,671.2913788516181,124,Auburn High School,693.0392208728524,167
ID592339161,39 Blair St,BROADMEADOWS,1100000.0,h,2017-07-22,1,1.0,1.0,1312.0,29.0,-37.6821,144.92773,20030,722.8331222673107,40.0,0,684.0,1695.6666666666667,161.0,Broadmeadows Primary School,222.88241939908684,not ranked,Sirius College,755.1642826899093,not ranked
ID941847255,31 Benambra St,PRESTON,800000.0,h,2017-05-13,3,2.0,2.0,319.0,79.0,-37.7334,144.9873,20012,1303.6705223333543,28.11111111111111,0,705.3333333333334,5479.666666666667,335.0,Newlands Primary School,403.1679927868462,not ranked,Coburg High School,1513.184733562307,79
ID647687757,6 Sanderson St,YARRAVILLE,890000.0,h,2016-03-09,2,1.0,2.0,471.0,69.0,-37.8149,144.8707,19996,1694.7074574923786,11.428571428571429,0,703.6666666666666,1502.0,135.66666666666666,Kingsville Primary School,432.3531607403243,451,Gilmore College For Girls,2760.2430568983873,387
ID821894674,119 North Rd,BRIGHTON,3050000.0,h,2017-02-25,4,4.0,2.0,578.0,24.0,-37.8989,145.0008,19953,384.43844346819884,23.5,0,2897.3333333333335,11243.0,942.0,St James' School,295.84268359769237,248,Star of the Sea College,427.5864355005976,54
ID392269049,5 Bigola St,RINGWOOD,800000.0,h,2017-09-16,3,1.0,3.0,691.0,129.0,-37.80236,145.23916,19879,1443.9959818196112,41.714285714285715,0,394.3333333333333,1153.6666666666667,165.33333333333334,Mullum Primary School,515.2206118112363,not ranked,Norwood Secondary College,320.91973694334956,219
ID366652154,104 Williamstown Rd,KINGSVILLE,677500.0,h,2016-07-05,2,1.0,1.0,224.0,104.0,-37.8083,144.8841,20023,730.5776717561889,20.0,0,87.33333333333333,252.0,37.0,Yarraville West Primary School,726.9579190921077,105,Gilmore College For Girls,1396.1509542739689,387
ID577696913,12 Manfred St,WATSONIA,792000.0,h,2017-09-16,3,1.0,2.0,571.0,59.0,-37.71502,145.08844,19984,609.8313087246121,37.833333333333336,0,647.0,2861.3333333333335,222.66666666666666,Watsonia Primary School,899.8225310223131,not ranked,Greensborough Secondary College,768.3165471021036,not ranked
ID984271360,9 Bishop Pl,EPPING,652000.0,h,2017-03-09,4,1.0,5.0,548.0,69.0,-37.65256,145.04093,20005,952.7652894182011,45.111111111111114,0,2006.6666666666667,7754.333333333333,1051.3333333333333,Mill Park Heights Primary School,1091.2608157499903,not ranked,St Monica's College,888.07059957271,250
ID148690830,3/165 Power St,HAWTHORN,370000.0,u,2017-12-08,1,1.0,1.0,0.0,129.0,-37.82541,145.02591,19905,478.8322945848569,14.0,0,1173.6666666666667,8523.666666666666,974.6666666666666,Erasmus Primary School,511.4123260987437,not ranked,Melbourne Girls College,1067.9349077069028,not ranked
ID214365955,138 Cecil St,FITZROY,1210000.0,h,2017-09-23,3,1.0,1.0,155.0,69.0,-37.79451,144.98208,19975,1204.9417464776755,13.125,0,330.3333333333333,1855.0,82.0,Fitzroy Primary School,569.1429361587585,not ranked,Fitzroy High School,1169.2259919449791,248
ID880305701,28 Farmer St,RICHMOND,2055000.0,h,2016-07-26,3,1.0,1.0,331.0,59.0,-37.8263,145.0085,19906,163.03757959818822,11.947368421052632,0,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond Primary School,905.1969731164313,260,Melbourne Girls College,664.3936983289458,not ranked
